feature,module,A,fdr
PLEKHG1,2,1.2975998735670433,1.4457813475827311e-37
TMEM47,2,0.7856971350800681,3.39826513597634e-11
CYTL1,2,1.0003633452356966,5.621949083203374e-19
ARHGAP24,2,0.9168635418419032,1.1403360313605004e-16
GRID2,2,1.3578664417460897,1.1856934048191813e-39
SPRY1,2,1.1223396454908898,8.877652741276867e-28
TFAP2A,2,1.4722049249016942,1.203281501743035e-50
PTPRZ1,2,2.261527498139587,6.948478894210798e-160
AC104232.3,2,0.7617555119211251,1.1876814714618084e-09
SNTB1,2,1.920919697328979,2.7269942625705067e-106
PTPRJ,2,2.053016958579036,1.7494934052058614e-125
SOX5,2,2.1825535986908298,1.2196934066286713e-148
HMGA2,2,1.7909938337507099,9.21650970698916e-91
MEOX1,2,0.5782152461931481,7.057758645534068e-05
NCAM2,2,1.748892779818337,1.7618803180183249e-74
LRRC7,2,1.179276195775437,1.3917907774911732e-25
ITGB5,2,0.7488455288351639,6.854245857711985e-10
NLGN1,2,1.682250989228124,4.0997639602287194e-64
SAMD12,2,0.7080673305654531,1.2761025748107823e-08
ALDH1A1,2,2.0504472758214183,1.5715861619987097e-129
PLAC9,2,1.57823370303328,1.1397958171886686e-54
SLITRK6,2,1.3454852460277138,1.5128651779639303e-43
RNASE1,2,1.2465081800747395,2.3733097806270098e-29
ALDH1A3,2,0.9918453810343235,7.328225077755363e-18
VCAN,2,1.8722894498802334,6.247276833317163e-101
S100A11,2,1.6156810380345017,1.5893115555457404e-70
BCHE,2,1.3428068508327695,1.6267123657689738e-38
PDLIM1,2,0.99176886591719,7.72311897309475e-18
MEF2C,2,1.925248466407747,2.1449027087947713e-95
POSTN,2,1.9473369048543558,1.2887413271309485e-115
ANGPTL1,2,0.6962859297251032,8.616038098767846e-06
HSPB2,2,1.514798350518828,6.778300347135451e-45
LPAR6,2,0.6422293704864273,6.398458541237311e-05
MDFI,2,0.9039509787377171,4.508822485888461e-06
IFITM2,2,1.0929649586328622,2.3782659448703546e-23
TSPAN5,3,1.4580476641417874,3.8150853681298067e-25
ZC3HAV1,3,1.113455939552864,1.5865346296578583e-22
IGFBP5,3,1.0749108831051488,1.1988651327781066e-22
SORCS2,3,0.785735079944259,4.028603410689879e-08
H2AC6,3,0.7923854839201585,2.4307701967369345e-09
ANKRD37,3,0.7397116465117287,1.1272199984104788e-07
CPED1,3,1.1025572362726566,2.877587251080277e-27
SH3RF3,3,0.7669995630209261,1.9195783547614581e-10
NFKB1,3,1.2718975169962214,3.4099538774775295e-36
SYNE1,3,1.6521189515942236,2.535170347475963e-58
ALG14,3,0.897487297785536,3.465427130387943e-13
TSC22D2,3,1.5440320538602834,5.451163087792779e-54
FAT4,3,0.7163613025751561,2.03389364483535e-06
MARCHF1,3,1.0344098053681297,5.423542226459416e-19
SH3RF1,3,1.1852721763224068,2.175093270848841e-31
MARCHF3,3,1.3970888565708661,1.2364216207853455e-45
HBEGF,3,1.2044658002149702,2.322622812325786e-32
SQSTM1,3,1.209112929055718,1.1475047094809546e-27
CD83,3,1.1436359209261209,4.6486414169498256e-27
TMEM217,3,0.7898011666157694,1.4197099753336545e-09
FAM107B,3,1.5750130208454125,6.908815725589073e-55
ARID5B,3,0.6722123093050341,3.6238521250750637e-06
GRIN2B,3,0.6750968840722216,4.264907261676232e-08
KITLG,3,1.1814219053741277,1.7178127077414625e-35
LATS2,3,1.4640421937552242,3.7006384968758706e-59
ATF7IP2,3,1.3630279164446433,1.4899827556843304e-41
MIR222HG,3,0.9116530202610645,7.520839445411665e-17
ZFP36L2,3,1.287862971469064,1.0682309861270803e-38
RND3,3,1.471078886167433,2.8060585579690274e-54
FGF2,3,1.2541088835853234,9.836618825070002e-36
SERINC5,3,0.8172490962327712,2.3718465884555756e-10
SEC24A,3,0.9972292180403657,1.176212366733993e-20
HLA-C,3,0.7011489698859368,5.3500059162734315e-05
HLA-B,3,0.987470511740273,7.149086950307188e-22
MTHFD1L,3,0.9926608656891605,5.599094075264155e-19
CYTH3,3,1.6498615701707264,1.0205733224119638e-65
TFPI2,3,1.0040458578422071,4.640813053384648e-13
EGR3,3,0.924983669110809,6.984936202054916e-17
CEBPD,3,0.701134142300778,1.5490457874922705e-09
PTPRD,3,0.9267280378061217,7.68522772312792e-15
LURAP1L,3,0.7146711441773572,1.109795377825056e-07
KLF9,3,1.1147906264612657,3.545371123591089e-29
THBS1,3,1.0614074342495234,1.7561355181164052e-27
NFATC1,3,0.824003838085794,1.0915134675868721e-13
KCNE4,3,0.6260009146251655,2.03746022937799e-06
HIVEP1,3,1.140327633837877,1.403598017808847e-26
EPB41L2,3,1.7651922538242126,2.0005687642610023e-85
HAS2,3,0.8036156653862297,2.0806259843352814e-13
PCSK5,3,1.4506262822783689,4.3568757205779993e-60
WARS1,3,0.8570141283959444,1.0490651080616866e-11
AXL,3,1.028998860614509,5.159279605504348e-26
ISG15,3,0.620112478627226,3.048907025437527e-05
ST6GALNAC5,3,0.9685967100368016,3.1398704792028147e-10
TNFAIP6,3,1.3507493449393781,1.9993046189516892e-49
HECW2,3,0.7448568406111892,1.7831413198498115e-07
LRRN1,3,1.299788643412775,5.689471471354861e-40
SLIT2,3,1.3805019156214122,2.208563705751576e-45
PCDH7,3,1.5919697212263375,1.1044260692815899e-75
ADAMTS16,3,0.8510142830826776,9.180319125119085e-14
PDZD2,3,1.06296771593771,9.883361595598636e-19
BACH2,3,1.5380583756795108,9.054409703482731e-48
NKAIN2,3,0.8487170188640305,1.3476642562283463e-15
PDK4,3,1.0762716581398664,5.6908040317520984e-27
LOXL2,3,0.8621538983146539,3.214694601690907e-17
PTPRE,3,0.9708952201552978,8.751854306819411e-20
LHFPL6,3,1.3514253700041443,7.105715311141742e-43
MT2A,3,1.005198159558243,1.806309828555536e-23
IL34,3,0.709922228253302,1.6292768301146057e-06
CAVIN1,3,1.28673450133939,2.2116015564556674e-34
BACE2,3,1.3909183817932314,4.438650851300177e-52
AC119674.2,3,0.7330748028470444,3.0074058132261452e-09
GNG12,3,1.6553848387666479,1.6320389501919804e-81
DISP1,3,0.9493132715309526,9.220807581675622e-15
TEX41,3,0.5896506142659159,1.4178249894586729e-05
NR4A2,3,1.5172101546032666,6.736112686105231e-59
NRP2,3,1.1029106369167554,1.6614926792225087e-18
BHLHE40,3,0.5874199485232992,8.941131480878602e-06
VGLL3,3,1.7794038516258042,1.9322941622461707e-93
IGSF11,3,1.4003524130408112,6.757706039839872e-45
CLSTN2,3,1.2878503553547416,9.827912133519643e-18
AC116562.3,3,0.8310120710203046,2.5281106424777645e-14
PRSS12,3,1.3011789765502777,2.6959969939878943e-34
GLRB,3,0.874652773967692,7.163904348175226e-11
GASK1B,3,1.684355849071653,3.097366019809822e-86
ARHGAP26,3,1.7662594640280627,4.150821568148602e-41
KCNIP1,3,1.133088467554845,8.146867274551706e-26
COL12A1,3,1.2667545999271232,5.5818464302034086e-43
TENT5A,3,1.2464934265481598,5.456962570827362e-32
UST,3,1.36714658367739,7.266065349821898e-45
SDK1,3,1.472573218705172,9.090382433273178e-31
GALNT17,3,1.1416101163627652,4.23092730866407e-30
RARRES2,3,1.2159513498419452,2.445234016532842e-40
PMP2,3,0.9884619364068457,4.282255842160338e-23
S1PR3,3,1.3166086979494573,2.9698725363712057e-36
TNC,3,1.1360604979428377,6.402012810647103e-32
CTNNA3,3,0.7177255510195224,1.1269694650807526e-09
MYOF,3,0.5773078608887355,1.0072984513866811e-05
GALNT18,3,0.6524202999293274,1.0146395116158953e-06
PRRG4,3,0.9184051361555329,2.071237627434279e-15
H2AJ,3,0.9287180333837926,1.7717849300891783e-14
NRXN3,3,1.7736762046312742,9.085137031315518e-89
CTXND1,3,1.0378591638814345,9.551669044975493e-26
PLEKHA4,3,1.9046555728552805,5.277575169102088e-114
CDH4,3,0.6356800531925533,2.6712191771650013e-07
ADAMTS5,3,1.4874642187139395,9.110467995674621e-48
GPC3,3,0.7871626562339485,2.7353997475355854e-13
TTTY14,3,1.0774769700526163,1.527094450772039e-20
DHRS3,3,1.3465482191500122,1.3957447026642598e-47
KANK4,3,0.9436795198850341,6.528374532949398e-21
NGF,3,1.0662941208507963,1.7213538489668729e-22
LINC02798,3,1.307363867681913,7.489169082245703e-42
EPHA4,3,0.9981867035978481,1.4952752496520592e-18
PRICKLE2,3,1.3598803367926382,1.2727868120272292e-37
LRIG1,3,0.6648820166812602,4.85895909180108e-08
PLCH1,3,1.2904220121015992,1.0911961496569841e-42
LIMCH1,3,1.5169239187091477,5.577654197290152e-55
SPP1,3,1.0412948260139503,1.937596034765492e-25
PDGFC,3,1.3372015982679772,6.559338657467948e-45
FSTL5,3,0.9406267089522767,7.901748615471203e-12
STOX2,3,1.9548941072491557,4.437322741109226e-96
ANKH,3,1.109882020348202,1.3813985485260401e-17
NR2F1,3,1.4333278487123828,2.8010053443998285e-48
KIAA0825,3,0.7299008797508123,3.1520450267617675e-09
COL21A1,3,0.845187728276541,1.0324449710134915e-09
PDE1C,3,1.3195315730083232,1.673099533309916e-41
AC007000.4,3,0.6759334692120433,2.6912534755001724e-06
FGL2,3,1.214838977475917,4.9300151681982985e-20
SBSPON,3,1.1454791560010997,5.8490098876280706e-18
RDH10,3,1.32420406785659,4.67223408699577e-32
COL14A1,3,1.8243542771615509,2.173322995183252e-102
LINC01505,3,1.5298223798203934,7.636814555008599e-62
CTNNAL1,3,1.6237629979279702,7.609368347817136e-62
EPB41L4B,3,1.1392313391429736,1.3173044908581894e-23
PLCE1,3,1.7723959972760674,3.525703358036496e-75
RGS10,3,1.0490169868883943,7.732979166200096e-16
LUZP2,3,0.791875268317596,1.759000107156093e-10
PLAAT3,3,1.3205918583573446,1.7289133178043138e-23
CTSC,3,1.2592936707805382,2.3463880532893802e-42
SYT10,3,0.6814397847619029,1.4989428557246574e-07
GAS2L3,3,1.5909956375550516,4.689255534688486e-70
SLC5A8,3,0.9456058080546423,1.1234370823882567e-10
P2RX7,3,1.0268946955159919,9.352661677658588e-25
PCDH9,3,2.048352039652091,3.1348038722842336e-104
LRFN5,3,0.7968246658518519,2.1469761671995654e-11
LGALS3,3,1.267681920704304,7.949765890264317e-27
FBLN5,3,1.2650155531702776,6.9219844801462135e-40
GATM,3,1.4274051222309776,1.3604916072573338e-47
ADAMTSL3,3,0.6219949660672961,5.82963479788298e-07
ADAMTS17,3,1.2402721066690172,1.344861024671805e-31
ABCA8,3,1.908729063025492,1.7132434151990197e-120
PIEZO2,3,1.6085286022041467,1.5749013216445572e-75
MBP,3,0.9716883124157133,8.868529620926288e-17
MIA,3,1.8808596924308487,1.5481302975064018e-98
OPHN1,3,0.9827039505971443,1.005653354181694e-17
BGN,3,1.026668002023333,1.3364364626899227e-25
PRDM16,3,1.3303536430169993,7.013244591030773e-46
TRABD2B,3,1.166909670251313,7.653852040728163e-34
FBLN2,3,1.5261952861571075,8.042562107384131e-64
CACNA1D,3,0.7806958116076763,2.981966593263088e-10
EPHA5,3,1.2843504631359397,2.2186249808463767e-38
AL033504.1,3,1.2333911574388143,3.0102559945350026e-30
ITGB8,3,1.3902572235364552,5.233882717406858e-53
SEMA3C,3,1.9116931020197598,3.894977866257127e-113
CSGALNACT1,3,1.1078222716994195,2.3893520650852703e-28
TCIM,3,1.0982305888518056,2.4158551296525348e-23
APOA1,3,1.207678288871331,7.667383958775239e-35
NR2F2,3,1.9228172058759112,4.881782776296304e-118
LPCAT2,3,1.587639241076391,1.4330752010030169e-64
PMP22,3,2.06354911449796,6.737151140941388e-118
ST6GALNAC2,3,1.4644646533959187,3.3065416727686235e-48
CLDN14,3,0.9478554815642755,8.032894509539262e-19
TXNIP,3,1.154065438501768,5.479569445482719e-28
SIPA1L2,3,1.722443563256968,1.322925385449311e-75
SPON2,3,1.0111341447155768,5.894537841446398e-14
GABRA2,3,1.145124548895033,2.3365057058611174e-29
EGFL8,3,2.1228510134726473,3.972473012576156e-145
CRPPA,3,0.6596724871563261,6.464941086774493e-06
COL1A2,3,2.123170689719041,9.730587435870497e-164
TSC22D4,3,1.4358875196096146,6.641683982737576e-51
RELN,3,1.7234986155878342,9.715655106629825e-70
LINC01608,3,0.6431261906574356,6.160937850534197e-06
ABCA1,3,1.5325096769613853,2.0017920241958301e-57
KCNMB4,3,1.6556028584978153,1.6546555202512944e-58
RHOJ,3,1.8625496725037656,1.790604820486045e-108
PLLP,3,0.7844563444365396,2.6099728554615906e-10
LAMP5,3,1.120896602431044,1.5608187574918062e-29
VWA1,3,1.5265373803870244,5.53000002938865e-63
IFI6,3,0.944586705391995,7.030058544890069e-12
TGFBR3,3,1.4443345129609897,2.410014546002182e-54
OLFML2B,3,1.6874697986244973,1.4251678328177366e-70
NIBAN1,3,1.3612207971688146,1.4145621620654646e-47
LINC01036,3,0.6017589761235269,3.31238757140249e-05
MAL,3,1.7142192423922686,2.7047342595319958e-83
ITGA6,3,1.7295401756194284,1.7289926802338168e-73
GPR155,3,1.23671992360496,1.5809526593906962e-30
PPP1R1C,3,1.258141030910266,6.121328372263939e-37
COL3A1,3,1.6145244170304813,1.5613554841452468e-36
AC092924.2,3,1.28040603213902,3.203581692961869e-27
ARHGEF26,3,1.5930554292275112,1.1159847342916954e-72
GFRA3,3,1.933035821574291,3.607286665498087e-102
ADGRB3,3,1.8221874776152358,6.776779982232093e-78
FILIP1,3,0.7577444734079078,4.406301618556226e-07
SAMD5,3,1.5009298385220649,9.888132490690704e-53
THSD7A,3,1.5154900864232241,3.065872422157795e-61
COBL,3,1.2355738884816216,2.0880737175547055e-38
MATN2,3,1.8306673764923933,3.7057145363576e-80
AC007368.1,3,0.6055980195731459,3.022438826239562e-06
NID2,3,1.8156969080298881,7.835104923733593e-102
CLMN,3,1.1142112590519648,1.389404226611274e-24
AATK,3,1.3953010686799145,1.147309233699717e-44
FSTL3,3,1.1785758618643678,1.3981612638468155e-30
COL5A3,3,1.801482483068063,3.9063478462429754e-95
PMEPA1,3,1.9845154793659852,8.972582135622125e-106
HSPG2,3,1.9359524927675964,4.173015933605755e-118
TINAGL1,3,1.3117978744911207,7.883740070352059e-31
S100A10,3,1.5550727860281142,4.908960019093344e-52
LAMC1,3,2.0024259543458807,3.3045238424102817e-121
KLHL29,3,1.8651251488967868,1.2711139999663466e-88
MAP4K3-DT,3,0.6018818084691695,2.06945994643215e-05
CTDSPL,3,1.607342440686909,2.7269445044789633e-57
ADAMTS9,3,1.6296963361425436,2.1070235233479027e-71
PDZRN3,3,1.6236105624991257,4.4718230954673763e-66
ROBO2,3,1.3865262532583449,5.317073253777394e-48
PLSCR4,3,1.771491594824525,6.462053994794176e-95
ART3,3,1.3867115546278306,1.43673487173823e-47
AC084740.1,3,0.6265283418410195,1.4875384907888083e-05
FAM198B-AS1,3,0.8487929523047103,3.4380734946272096e-15
TENM3-AS1,3,1.2291883687043277,1.0498781225905942e-30
SORBS2,3,1.291120243283171,4.626697723880567e-43
IQGAP2,3,1.5451976695640925,3.625162736190252e-51
NR2F1-AS1,3,1.405534783828029,2.945250722342357e-50
COL19A1,3,1.0382602882844445,2.5611245684878565e-21
GRIK2,3,1.5480464087677728,5.3973471515707845e-39
PDE7B,3,1.3650626161074029,2.2609903455153763e-46
PRKN,3,0.8406246805668196,6.986804675130182e-11
COL28A1,3,1.1787304455043877,1.3520073995868853e-33
TNS3,3,1.7929975518015668,6.020822798091498e-93
DOCK5,3,1.4805188058887016,5.668063591222268e-53
TOX,3,1.6145675091671647,1.3776441801740007e-42
ITIH5,3,1.743181209011799,9.330443800677785e-88
PLXDC2,3,1.8359805359572579,8.536824900143385e-97
KIRREL3,3,1.4611559605216793,1.645972607995297e-52
TMEM132B,3,1.6493333709010618,6.374553176934969e-76
COL4A1,3,2.20573573543478,1.0082648757384551e-169
COL1A1,3,2.024220498493545,7.066101499338449e-144
SAMHD1,3,1.379175558669273,5.460805354343861e-43
ITM2A,3,1.3216127266733777,3.3792757574326237e-43
UTY,3,1.3388347524712756,4.278581660524922e-37
ATP1A2,3,1.680349641056536,2.673153162715569e-78
ARHGAP15,3,2.05013317290358,1.5824753644102473e-132
SCN7A,3,2.0029776675999065,2.0008915379902168e-111
WIPF1,3,1.6908732376269104,5.7612213069615676e-74
CHL1,3,1.8131132669804264,1.529541692280659e-79
CNTN6,3,1.298219428891009,3.2159589210487095e-42
METTL24,3,0.6729419216270534,4.256989072843072e-07
LAMB1,3,2.0323607135341533,5.737492311268691e-134
XKR4,3,2.4532252618416113,2.4341478687243133e-210
COL15A1,3,1.7469077498573526,1.4855876798273423e-77
CCDC7,3,0.8973069459787907,2.1159371733852547e-13
LGI1,3,1.3427262941356082,3.0948894248166636e-40
CD44,3,1.1507973853669824,1.2948941646348959e-20
LINC01197,3,1.2783752812405467,4.667156333957044e-36
ASPA,3,1.4659508534315715,2.631695458495613e-54
DMD,3,1.9588361005217374,5.936972643261632e-93
AL050309.1,3,1.220866998839602,1.9564127423184914e-26
RXRG,3,1.528266412240732,6.421529915252523e-57
FIGN,3,1.9924195852131619,5.69442114628345e-112
SH3D19,3,1.8058547922506356,1.7170365244895884e-92
RASGEF1C,3,1.6049494158320958,1.3789067113469475e-68
LAMA2,3,2.14391939315321,4.281976505932476e-155
NR2F2-AS1,3,2.017101079654756,2.6596747318729747e-125
ATP10B,3,0.7279994518624348,6.696158422115646e-07
CCDC146,3,0.7330342589186007,1.6536211325092502e-07
KIAA1755,3,1.5621997410060082,1.128028998232298e-62
USP9Y,3,1.333283400616557,6.551819564991554e-25
EGFLAM,3,1.766146462083753,2.813272049938319e-91
AL139383.1,3,2.105688920633999,7.386985955278928e-141
SPATA6,3,1.6129385420567246,3.8878673206244136e-59
TGFBR2,3,2.1548792315969862,5.3192268287489e-141
COL6A6,3,0.625170906138603,5.230354013622857e-06
ARHGEF26-AS1,3,1.008627058924405,3.4885292154297044e-21
ZNF608,3,1.525362244457948,2.55977025106281e-52
CPQ,3,1.0667994521810904,5.458550115280552e-23
TSPAN11,3,1.9170311784722454,4.3214697452953725e-100
AC012409.2,3,1.3722559746538807,7.996460276470581e-45
AC079793.1,3,1.0842324273059716,3.4818739427578374e-22
KIF5C-AS1,3,0.753473710896307,9.954487595372516e-08
KCNMB2,3,0.8474097496858999,5.795151628514236e-12
ADAM19,3,1.5523788563627425,2.636377472429973e-57
STARD13-AS,3,1.3450158167948567,1.395328026806806e-42
BMS1P10,3,0.8479295160605987,5.711619676883744e-10
DIRC3,3,0.9102216583890274,4.484828820953853e-06
TNIK,3,1.0611960347656626,2.0345396456093937e-09
SCFD2,3,1.0828557538942438,1.6467747654948967e-15
PDE4D,3,1.872590590746223,1.361023813844783e-34
RUSC2,3,1.0555183411203806,1.256991501980138e-10
ANK3,3,2.065874014015132,6.553128603663696e-41
CRADD,3,0.9267550922955045,6.5080312973666154e-09
SYNDIG1,3,1.1797328823653601,2.0873356884943853e-15
NHS,3,1.48774389532647,6.628641712778035e-27
METTL7A,4,0.7907162011227654,5.178947940961089e-06
TLX2,4,1.7196957200061491,7.51904599874918e-40
CKM,4,0.746884688533715,4.5736195503991067e-07
TNNC1,4,2.3220185150896513,7.3696753588255145e-96
PLN,4,1.228746862728824,5.668700939839283e-22
CSRP3,4,1.048207210676419,1.4196000348945026e-17
ACTC1,4,2.1039061147181597,2.0288449454446227e-59
MYL4,4,1.9986367686605522,9.592688050065023e-70
NPPA,4,2.1447342803297955,2.0638218395680182e-79
HSPB7,4,0.7747583157011119,3.3323976183892867e-06
MYL7,4,2.521672998292053,5.845908337892373e-110
CAV1,4,0.8596219178752191,1.9508648393652517e-05
MYH6,4,0.9746209231313709,1.3433867824332558e-12
MB,4,0.770950964503411,8.113358716206524e-06
SMPX,4,1.0955443499493995,3.614253071702457e-15
NPPB,4,0.7456351520239671,1.4590924237297715e-05
FABP3,4,1.1936856352553726,8.532132398398949e-29
TNNT2,4,2.3432206625342307,7.318107114319241e-89
TNNI1,4,1.9503927384364264,2.7131209188780876e-57
MYL3,4,2.2146996054434407,1.5474918661949038e-78
MYL2,4,2.176693771539692,2.2336020337300493e-73
MYH7,4,1.5328203420199569,1.3464003816960889e-27
TPM1,4,1.7235691270618274,3.0407842427494287e-65
COX6A2,4,0.8334204219794766,3.512992485707712e-07
TCAP,4,0.7186162046267799,5.419795207469125e-06
TNNI3,4,1.579519399163306,5.486779627872421e-35
MYL9,4,1.7062636988181241,8.9420787302394e-25
DES,4,0.7084207602287342,4.114548744396993e-06
FITM1,4,0.8950586203974082,2.730397413093349e-07
CRABP2,4,0.7261857689986919,2.2002344035120696e-06
CDH12,4,0.7076951652475719,1.0420857176380057e-06
NDUFA4L2,4,1.2698769399410714,2.0437478930324455e-22
GAS6,4,0.809453484037323,2.849007987016994e-07
CRIP1,4,0.7807115082631442,9.648123842999187e-08
UNC13C,4,0.7686371663566515,6.384028903869738e-05
COX4I2,4,0.7804791332774144,8.575503908386779e-06
CCDC28B,4,1.0711764701926356,2.5555077639028156e-21
PGAM2,4,1.1272857687564632,9.630851454055094e-26
PENK,4,1.1556557432455679,4.0794061399405087e-20
PRLHR,4,0.7089285132678108,1.1482827856971493e-05
TH,4,0.9883687176534606,3.165959541694854e-16
GAL,4,1.9398055051651872,2.455426110851442e-108
GPR162,4,0.771193641470651,5.307687204504764e-10
DLK1,4,1.2655002278623206,5.412534218602967e-28
ENO3,4,0.9020304707764224,1.7685980089736395e-14
PRCD,4,1.686226332050534,4.543592501311176e-54
AP001407.1,4,1.059811275802466,1.4222751179174599e-16
PCP4,4,0.973341029548011,5.0383341398154236e-14
TSTD1,4,0.7620701851444995,4.718079931665168e-07
RAMP1,4,1.9746166961029425,4.559568271019934e-97
LINC00682,4,1.688108873418731,2.258983280905768e-70
FAM162B,4,1.7109478714810715,1.9661464293143706e-61
GPR22,4,1.3193504025786955,2.451697082441463e-31
ZFPM2-AS1,4,0.7921888102198542,3.1672488862398546e-08
IGFBPL1,4,1.2356522696819536,3.4284543580269368e-28
MRPL41,4,1.0582838066320162,1.7200397600474416e-20
CHGA,4,1.5781642138013625,1.1442688559771498e-61
PRDX2,4,1.3477442320799031,4.2827750648464816e-39
SNAP25-AS1,4,1.5988706049367538,2.410151729094541e-56
AL109930.1,4,0.9269285258647806,1.3344669947326939e-09
MIF,4,1.4597997454767817,1.4941692958169803e-45
ADORA2A,4,0.6888959859776573,1.6713936449958158e-06
DPYD-AS1,4,0.8815028124980238,1.2420599350972313e-13
COX17,4,1.0787391273315539,3.437027230894142e-24
ANAPC13,4,0.8768825980415134,8.969814080571075e-12
DCK,4,0.7912113734965804,5.0582301849651605e-08
AC068931.1,4,0.7572859980987576,5.226600908966526e-07
DPCD,4,0.7259232932203801,1.8692567047643681e-06
AL049779.4,4,0.901581444251901,1.9996320761597938e-10
BOLA2B,4,0.746846535914,1.1928781398164917e-06
TRAPPC1,4,0.7130040243219479,1.0320358967951206e-08
NNAT,4,1.500912583965063,5.10577169592351e-47
PFDN4,4,1.0351290327659761,6.97754953486585e-24
XIST,4,1.0683303623871356,1.5722680786783607e-17
AC023905.1,4,0.6677981982793053,7.094377243422184e-08
AGBL4,5,2.3570753456796907,4.963231219831308e-124
RYR2,5,1.0938936425551993,2.593971621348069e-13
EPCAM,5,0.940090966650294,3.7529687639443696e-08
EML6,5,1.55040065070215,3.725914277717147e-34
DUSP2,5,1.0004740236114027,2.3488411816571892e-18
PEX5L,5,1.3862691210124631,2.4913143561759985e-28
CCSER1,5,1.5057481511845336,5.042627474084167e-43
LEF1,5,0.827877649902377,3.6229308213029265e-05
HAND2,5,1.7717322262049033,3.497202746714087e-67
HAND2-AS1,5,1.6743294446528727,8.636006324049489e-62
RBM24,5,0.8259538852375499,2.9248745738740564e-05
KCNQ5,5,1.7999029036098477,6.887865241134473e-83
CACNA2D1,5,1.7131393961770498,1.1650409093123323e-50
ZFPM2,5,0.8164874445211555,7.62369348648995e-10
CACNB2,5,1.1689828902251436,6.7499560572840005e-15
ADM,5,0.798844097896099,5.550371220591064e-08
RAB39A,5,1.4810593610978107,8.94004900461485e-32
SINHCAF,5,0.8833496377261595,2.6798810464806757e-05
HRK,5,1.1387177444806456,4.284423471929914e-22
DACH1,5,1.1319194735793445,9.567754885463184e-16
BCL11B,5,1.109077877491635,3.069572369336512e-16
GLCE,5,1.315482896813528,6.456540404294622e-21
CHRNA5,5,0.9853146708313475,1.0331689176277801e-07
HS3ST2,5,1.1736466002065467,7.768783224013108e-17
NKD1,5,0.9306274553995314,2.9641105655407664e-06
RASD1,5,1.2482360947735782,9.349785641006068e-24
INSM1,5,1.5508097056248096,1.441758553151534e-15
VSTM2L,5,0.9745355778188808,1.2750281660535362e-08
KCNJ6,5,1.551220746584731,8.73873964052694e-38
MIAT,5,1.9183780098406922,2.4367079524610842e-73
ST18,5,1.4501799992762117,6.084229667006009e-12
CDH18,5,1.328832146770469,2.775648958032111e-17
AC006148.1,5,0.8594281237977514,5.612089265728845e-08
RGS3,5,1.333257396267701,3.5644910564792935e-11
DBH,5,1.1445128735380168,7.273382319803271e-14
BUB3,5,1.5476122563525276,5.0191010757191915e-39
CALCB,5,1.5631693595247595,1.1333542732853525e-44
MEIS2,5,1.4228374837128315,2.034767898695639e-14
DLL3,5,1.4604714046145597,1.3431592497974509e-26
SVBP,5,0.9298313119823001,5.855478255351357e-14
OCIAD2,5,1.5351946759386506,1.4195077612966679e-58
TMEM14A,5,1.2062646128579972,4.3874737290860364e-29
AP003086.1,5,0.8718304112856066,1.573902075800225e-12
RUNDC3A,5,1.4494920135025906,7.49265296863676e-41
PCSK1N,5,2.293058370670261,7.000761916963004e-193
BEX1,5,2.0044038134413182,1.852451258106748e-120
MLLT11,5,1.9757944008772785,1.4807920310130688e-121
RGS4,5,2.078008429601892,2.196846431613453e-144
CHRM3-AS2,5,0.8798332659334526,3.386325646096075e-11
WDR54,5,0.891133661138269,7.286430103619362e-12
AC016716.1,5,0.7182435183534156,4.307076604786237e-07
ABHD14A,5,1.282217030621507,9.110031200373926e-28
C4orf48,5,1.5182736964354095,4.104129908801998e-61
QDPR,5,1.4599680654428564,3.7247568806036506e-47
AC109441.1,5,0.8513417706419663,2.5010302028344076e-11
LY6E,5,0.9485689261310409,1.5962840593454324e-14
CEND1,5,1.2734351463319755,9.939144394696618e-29
AL117190.2,5,0.8816023517396965,1.94477264091823e-11
CHP1,5,0.7151000360312539,4.202211748128787e-06
CNGB1,5,0.7805876024045612,1.072808025704806e-11
MMD,5,1.7295209352028862,2.0417234069121092e-78
CHODL,5,0.881172820780839,1.4887904074928072e-09
RNF11,5,0.9513246624113123,3.592238449367115e-12
B3GALT1-AS1,5,1.0282440340072108,3.2686134038283805e-19
AC008562.1,5,0.6669669950684544,1.068492969523397e-05
NT5E,5,1.0257131408002862,8.728687762967608e-18
CD24,5,2.2750502895512525,1.2323904138993302e-192
FAM163B,5,0.6717083329192515,5.914512747842048e-06
CRIP2,5,1.1964862374047336,1.0213995940887806e-26
CORO1A,5,1.262857490185677,2.2435790668459177e-32
CHGB,5,1.6029741348513418,5.650197209379033e-73
YWHAH,5,1.6454231807287294,8.889098728226594e-46
TMSB15A,5,1.1481789899765373,7.72095073069588e-28
AL512330.1,5,0.7725456969184868,2.0226400294145982e-06
RABGGTB,5,1.2494143451963917,2.289881428111156e-20
CELF3,5,1.611746755184989,1.8324309715371844e-54
CXCR4,5,1.3924221042053584,1.9527963332671433e-30
TMEFF2,5,1.6307579025740657,1.2294857473208217e-46
GATA2,5,2.139727445607328,1.7396575855809252e-94
AC079921.1,5,1.1031580501704132,1.000890414291918e-14
TRIM36,5,1.8461093885344526,1.0137046764483932e-45
CDKN2AIPNL,5,0.7318023088286564,3.870722879271358e-07
LINC02143,5,1.073937200554439,3.1564342409729103e-19
DOCK2,5,0.9439389794407217,6.681652696208908e-09
