feature,module,A,fdr
MYL3,3,0.37958169740987374,1.1613130163966919e-24
MYL2,3,0.3596099694263333,1.1769242376751905e-32
FABP3,3,0.32354352204674686,1.0847851728243497e-27
ARHGAP20,3,0.30045629812522145,0.0
PIEZO2,3,0.5454854553824846,0.0
KAZN,3,0.5411317088115306,0.0
CSMD2,3,0.3956063613719974,5.400994730484674e-126
ROR1,3,0.6316979052212827,0.0
ST6GALNAC3,3,0.3407102897191351,0.0
DNAH14,3,0.32248215165642913,3.2333974337037148e-198
OSR1,3,0.3155450288800855,0.0
MEIS1,3,0.7221582124239496,0.0
LRRTM4,3,0.45362521780382087,0.0
LRP1B,3,0.5360487223091716,0.0
TMEFF2,3,0.508892153107892,0.0
EPHA4,3,0.34797186960558796,0.0
KCNE4,3,0.3562164397670452,4.3044541495019155e-161
CNTN4,3,0.6629968508876406,0.0
LRRN1,3,0.30641756414930965,0.0
GRM7,3,0.4052585858714878,0.0
RARB,3,0.3090572439405225,0.0
ADAMTS9,3,0.3604704643967603,0.0
CADM2,3,0.3065833106997789,0.0
EPHA3,3,0.3862972015738899,0.0
NLGN1,3,0.798597674250415,0.0
SLIT2,3,0.7520380617967168,0.0
PCDH7,3,0.8306118756499441,0.0
ADGRL3,3,0.6989313130298556,0.0
GRID2,3,0.6973061376958598,0.0
EMCN,3,0.40347962059815834,1.595096421513961e-272
COL25A1,3,0.39179131930393585,0.0
PDE5A,3,0.3500557438576098,0.0
EDNRA,3,0.6071519551726303,0.0
SFRP2,3,0.3849611321203486,0.0
CPE,3,0.8234959890075272,0.0
TENM3,3,0.3843906326094718,2.5651424508302544e-218
CDH12,3,0.35986886055950934,0.0
SELENOP,3,0.35700292521900717,2.3742748532670246e-230
NR2F1-AS1,3,0.3043695857932121,0.0
NR2F1,3,0.44846984697310033,0.0
EFNA5,3,0.6282155442912946,0.0
CAMK4,3,0.3095327746823341,2.8899586559165977e-183
PRDM6,3,0.41329704292505864,0.0
TENM2,3,0.38760678311205427,0.0
SLIT3,3,1.1014266575499256,0.0
JAZF1,3,0.33959556993772866,5.737997971046429e-86
TNS3,3,0.3553840991747071,0.0
FOXP2,3,0.7237248684911861,0.0
CHRM2,3,0.34560332983906916,0.0
PLAT,3,0.47429066128317354,0.0
PTPRD,3,0.8897274684986349,0.0
FRMD4A,3,0.6296143479036508,0.0
KIAA1217,3,0.4036723809929969,0.0
NRP1,3,0.5180738522245664,0.0
CXCL12,3,0.8119931680974063,0.0
GDF10,3,0.3353403689943009,0.0
SORCS1,3,0.4550420099124736,0.0
KIAA1549L,3,0.35664407977650153,5.271800795517466e-61
CACNA1C,3,0.43837587609208234,1.1883680450201038e-239
GRIP1,3,0.3175430446114412,0.0
TRHDE,3,0.46281417664292834,1.8953368130646048e-120
GPC5,3,0.456329676662981,0.0
GPC6,3,1.2006752306893143,0.0
EFNB2,3,0.5303591879358772,0.0
